NUTS_ID,NAME_LATN,NUTS_NAME,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
PL5,Makroregion południowo-zachodni,Makroregion południowo-zachodni,9.13793103448276,66.8620689655172,65.3793103448276,12.8965517241379,11,20.7241379310345,13.1379310344828,22.1724137931034,33.3103448275862,38.8620689655172,43.1034482758621,64.9655172413793,28.7241379310345,53.2758620689655,30.1034482758621,8.96551724137931,15.1034482758621,7.13793103448276,23.9655172413793,29.0344827586207,6.86206896551724,18.5862068965517,70.2068965517241,39.1724137931034,63.2068965517241,48.2758620689655,17.551724137931,32.6551724137931,17.3793103448276,23.0344827586207,22,12,22,18,76,27,21,90,49,28
EL4,"Nisia Aigaiou, Kriti","Νησιά Αιγαίου, Κρήτη",34.6551724137931,26.7931034482759,29.7241379310345,43.1379310344828,44.8275862068966,33.7241379310345,40,38.6206896551724,23.5172413793103,40.448275862069,24.0344827586207,35.7241379310345,46.3448275862069,45.2068965517241,24.7931034482759,22.3448275862069,36.5862068965517,41.0344827586207,33.4827586206897,40,47.3103448275862,23.551724137931,42.0344827586207,29.448275862069,25.9310344827586,24.1724137931034,29.1034482758621,45.2758620689655,27.1379310344828,28.2413793103448,33,39,30,26,12,33,23,20,29,18
MK0,Severna Makedonija,Северна Македонија,16.7586206896552,27.3103448275862,13.0689655172414,49.6206896551724,68,40.3103448275862,45.4137931034483,70.5862068965517,6.6551724137931,38.8275862068966,21.8275862068965,43.6206896551724,108.137931034483,52.8620689655172,25.3793103448276,25.6896551724138,39.4827586206897,25.4137931034483,23.5172413793103,79.6896551724138,43.4827586206897,15.0689655172414,32.3103448275862,17.8620689655172,15.5862068965517,16.6206896551724,60.1724137931034,52.3448275862069,24.3793103448276,33.6896551724138,46,114,41,6,36,12,44,32,63,18
DEB,Rheinland-Pfalz,Rheinland-Pfalz,6.68965517241379,19.8275862068966,40.4137931034483,18.1379310344828,37.5862068965517,25.8965517241379,9.03448275862069,24.9310344827586,35.1034482758621,38.0344827586207,64.8965517241379,23.3103448275862,33.8965517241379,28.4137931034483,36.7241379310345,25.5862068965517,51.7241379310345,15.5862068965517,28.6896551724138,13.5862068965517,22.6551724137931,16.8620689655172,66,36.4137931034483,44.2758620689655,28.4137931034483,15.6896551724138,20.7241379310345,31.2068965517241,39.448275862069,30,16,25,24,45,29,21,92,56,60
FRL,Provence-Alpes-Côte d’Azur,Provence-Alpes-Côte d’Azur,16.5172413793103,15.2068965517241,40.4137931034483,23.8620689655172,62.7586206896552,27.3448275862069,14.551724137931,19.1724137931034,57.8275862068966,32.9655172413793,41.5172413793103,22.6896551724138,23.2758620689655,26.9655172413793,15.6551724137931,13.5172413793103,26.3448275862069,40.1379310344828,20,28.6206896551724,57.4827586206897,16.4827586206897,54.9310344827586,51.3448275862069,29.8620689655172,34.7586206896552,56.8620689655172,28.3448275862069,65.1034482758621,30.551724137931,40,58,19,22,36,25,78,23,35,30
SE1,Östra Sverige,Östra Sverige,17.8965517241379,46.4827586206897,57.8620689655172,20.2068965517241,21.3448275862069,36.0689655172414,11.6896551724138,30.8275862068966,52.4137931034483,18.7586206896552,23.0344827586207,59,14.2758620689655,50.1034482758621,46.6551724137931,39.0689655172414,41.551724137931,5.93103448275862,54.1034482758621,22.3448275862069,29.9310344827586,67.9310344827586,30.3103448275862,16.2413793103448,39.2758620689655,32.7586206896552,23.6551724137931,33.8275862068966,18.8275862068966,27.6206896551724,9,2,25,12,33,32,16,67,22,40
DE8,Mecklenburg-Vorpommern,Mecklenburg-Vorpommern,3.58620689655172,38.5172413793103,44.3448275862069,13.5862068965517,9.93103448275862,15.5172413793103,14.8275862068966,17.1379310344828,47.5862068965517,20.1379310344828,25.1379310344828,56.0689655172414,9.58620689655172,41.3448275862069,33.3103448275862,24.448275862069,31.2758620689655,13.551724137931,34.2068965517241,10.9655172413793,8.06896551724138,25.8620689655172,46.1379310344828,24.5862068965517,33.2068965517241,40.7931034482759,9.79310344827586,41.1724137931035,36.2413793103448,29.4827586206897,10,19,22,14,26,38,5,107,35,32
SE2,Södra Sverige,Södra Sverige,21.2068965517241,43.5862068965517,59.551724137931,18.448275862069,21.0689655172414,40.551724137931,17.1034482758621,19.4827586206897,52.9655172413793,26.9310344827586,38.4137931034483,72.0689655172414,22.2758620689655,53.9310344827586,47.0689655172414,47.3103448275862,46.2413793103448,10.8965517241379,43.8965517241379,27.9310344827586,20.9310344827586,54.3103448275862,42.6896551724138,17.2068965517241,43.3103448275862,40.6551724137931,25.1379310344828,33.4137931034483,31.6206896551724,26.1034482758621,10,12,28,14,38,29,18,76,31,25
FRJ,Occitanie,Occitanie,18.7586206896552,11.7586206896552,45.6206896551724,25.1034482758621,52.5862068965517,27.8965517241379,19.8965517241379,18.2413793103448,73.7241379310345,37.0689655172414,31.7586206896552,13.3103448275862,16.551724137931,23.2758620689655,31.1034482758621,26,25.6551724137931,24.6551724137931,19.9310344827586,26.7931034482759,31.6896551724138,14.9655172413793,54.9655172413793,47.3448275862069,47.4137931034483,41.5172413793103,37.551724137931,19.2068965517241,64.2068965517241,33.6896551724138,61,50,37,37,51,58,59,68,59,55
RS2,Serbia - jug,Србија - југ,17.1724137931034,25,21.3793103448276,37,48.8275862068966,47.8965517241379,49.7931034482759,52.5172413793103,10.1034482758621,47.7931034482759,21.5172413793103,56.7931034482759,83.8620689655172,36.8965517241379,39.7586206896552,25.3793103448276,17.2068965517241,41.7586206896552,17.4827586206897,95.8275862068966,32.7931034482759,22.8275862068965,60.2068965517241,22.1379310344828,9.6551724137931,19.9655172413793,43.9310344827586,42.2413793103448,38.3793103448276,26.2413793103448,65,107,46,7,51,14,67,47,61,35
NO0,Norge,Norge,33.7241379310345,55.2068965517241,59.1724137931034,37.6206896551724,34.0689655172414,45.551724137931,42.6551724137931,43.2758620689655,50.7931034482759,81.2068965517241,39.6896551724138,51.9655172413793,46.6206896551724,61.8275862068966,45.6896551724138,45.6551724137931,68.8275862068966,66.6896551724138,40.5172413793103,47.9310344827586,33.8965517241379,60.2068965517241,40.6896551724138,37.8275862068966,29.1724137931034,43.6551724137931,40.6551724137931,65.5172413793104,37.2413793103448,26.8620689655172,34,25,50,53,35,40,42,53,42,29
RO2,Macroregiunea Doi,Macroregiunea Doi,28.1724137931034,23.448275862069,44.0344827586207,32.3793103448276,40.2758620689655,40.8965517241379,24.448275862069,18.6551724137931,15.5172413793103,54.7241379310345,10.1379310344828,31.8965517241379,22.0689655172414,39.5172413793103,38.448275862069,34.448275862069,8,16.3448275862069,17.4137931034483,48.0344827586207,62.551724137931,36.4137931034483,41.1724137931035,35.0689655172414,30.1034482758621,38.448275862069,89.1379310344828,47.8620689655172,60.6206896551724,19.2068965517241,60,102,33,40,61,51,53,62,72,64
NL1,Noord-Nederland,Noord-Nederland,24,25.8275862068966,49.1379310344828,16.7241379310345,16.3448275862069,41.8965517241379,9.37931034482759,9.51724137931035,45.5862068965517,31.8965517241379,43.8620689655172,38.7931034482759,12.8620689655172,33.0344827586207,41.448275862069,40.4137931034483,27.5172413793103,6.44827586206897,26.551724137931,8,14.8965517241379,18.8620689655172,49.8620689655172,18.4827586206897,31.9310344827586,32.9310344827586,13.6551724137931,14.7241379310345,45.5172413793103,26.9655172413793,9,6,25,14,16,40,14,92,39,22
ITC,Nord-Ovest,Nord-Ovest,26.4137931034483,22.7241379310345,36.8620689655172,34.4827586206897,58.2758620689655,46.8275862068966,22.0344827586207,27.3448275862069,49.5172413793103,42.1034482758621,61.1724137931035,34.8620689655172,32.3793103448276,41.8620689655172,34.4137931034483,22.7931034482759,41.5862068965517,36.7931034482759,19.1379310344828,28.0689655172414,34.9310344827586,19.7586206896552,94.9310344827586,68.7931034482759,24.2068965517241,61.448275862069,69.1379310344828,31.5862068965517,44.4827586206897,16.3793103448276,44,40,21,13,37,28,70,41,40,34
PL6,Makroregion północny,Makroregion północny,5.79310344827586,55.0689655172414,52.0689655172414,11.0689655172414,8.79310344827586,32.7931034482759,10.2068965517241,20.6896551724138,39.2068965517241,14.2068965517241,30.1034482758621,68.2068965517241,14.1724137931034,49.448275862069,31,13.2068965517241,32.7586206896552,11.2413793103448,32.551724137931,40.3103448275862,7.58620689655172,61.0344827586207,54.1034482758621,30.6206896551724,70.1724137931034,36.5862068965517,8.13793103448276,47.2068965517241,23.2758620689655,30.7931034482759,25,9,29,47,71,42,6,66,49,33
UKI,London,London,10.1724137931034,4.86206896551724,27.3103448275862,13.7931034482759,10.7931034482759,16.1379310344828,2.86206896551724,3.89655172413793,47,59.8965517241379,25.0689655172414,8.62068965517241,12.2413793103448,20.6206896551724,53.551724137931,43.4827586206897,25.4137931034483,12.2413793103448,17.6551724137931,8.48275862068966,17.0344827586207,15.5862068965517,63.6206896551724,18.5172413793103,12.0344827586207,23.6896551724138,12.6206896551724,7.48275862068966,34.6551724137931,17.7241379310345,27,4,16,3,10,12,8,60,20,27
HU2,Dunántúl,Dunántúl,30.2068965517241,29.9310344827586,47,31.8965517241379,44.5172413793103,47.8275862068966,30.0689655172414,37.5862068965517,19.2758620689655,37.4827586206897,20.6896551724138,62.2758620689655,47.7586206896552,40.7241379310345,23.7241379310345,12.9310344827586,25.7586206896552,12.9310344827586,16.0344827586207,72.6896551724138,28.9655172413793,21.6896551724138,66.2413793103448,38.8965517241379,17.8620689655172,39.9655172413793,50.1379310344828,20.9310344827586,43.6551724137931,21.551724137931,53,54,41,15,33,10,37,26,33,16
ME0,Crna Gora,Црна Гора,17.7241379310345,23.3103448275862,19.3103448275862,24.7586206896552,52.6551724137931,41.6551724137931,40.7931034482759,49.5172413793103,8.96551724137931,27.2413793103448,24.4827586206897,41.8275862068966,45.3448275862069,29.9310344827586,30.6206896551724,23,34.2758620689655,25.6896551724138,33.6896551724138,48.3448275862069,24.1034482758621,9.20689655172414,61.1034482758621,27.9655172413793,9.13793103448276,22.6551724137931,42.6896551724138,35.7586206896552,29.6551724137931,27.2758620689655,46,100,36,7,49,7,52,30,43,18
PL9,Makroregion województwo mazowieckie,Makroregion województwo mazowieckie,7.82758620689655,36.8965517241379,37.1379310344828,13.448275862069,2.10344827586207,20.1724137931034,11.8620689655172,25.551724137931,29.8620689655172,18.2413793103448,26.551724137931,50.6206896551724,12.1034482758621,42.3448275862069,24.3793103448276,7.6551724137931,28.3448275862069,11.8275862068966,23.1034482758621,38.4827586206897,3.37931034482759,46.3793103448276,46.5862068965517,43.8275862068966,80.0344827586207,48.9310344827586,20.6551724137931,42.8965517241379,16.551724137931,9.44827586206897,31,26,21,40,74,40,22,60,59,32
FRM,Corse,Corse,7.6551724137931,17.5862068965517,23.0689655172414,8.3448275862069,45.6896551724138,19.2068965517241,32.0689655172414,23.4827586206897,22.5172413793103,42.8275862068966,15.5862068965517,18.0344827586207,31.0689655172414,23.8965517241379,16.6896551724138,18.5172413793103,25.7241379310345,34.9655172413793,28.6551724137931,38.8965517241379,46.5172413793103,7.27586206896552,87.0689655172414,40.4137931034483,23.7586206896552,25.0344827586207,54.6206896551724,39.8620689655172,29.448275862069,16.6896551724138,42,41,13,26,39,23,81,17,25,24
ES3,Comunidad de Madrid,Comunidad de Madrid,19.2758620689655,6.72413793103448,35.5862068965517,24.6206896551724,48.2413793103448,25.0344827586207,18.3793103448276,31.5862068965517,18.3103448275862,15.1379310344828,20.0689655172414,14.6206896551724,9.37931034482759,39.551724137931,24.9310344827586,25.1379310344828,9.41379310344828,16.5172413793103,14.3448275862069,37.551724137931,29.8965517241379,17.9655172413793,39.1379310344828,26.3103448275862,35.0689655172414,39.1724137931034,11.3448275862069,19.9310344827586,48.448275862069,18,59,69,31,32,36,40,67,21,51,23
BG4,Yugozapadna i Yuzhna tsentralna Bulgaria,Югозападна и Южна централна България,35.5862068965517,19.7241379310345,10.0689655172414,50.7931034482759,61.8965517241379,44.2758620689655,43.8965517241379,53.2758620689655,20.8965517241379,36.2068965517241,13.7931034482759,59.4827586206897,102.068965517241,52.3448275862069,26.4827586206897,37.7931034482759,24.6896551724138,32.3103448275862,23.2413793103448,92.5862068965517,62.6551724137931,17.3103448275862,47.0689655172414,19.7931034482759,18.0344827586207,23.8275862068966,46.5172413793103,46.1724137931035,33.4827586206897,23.4137931034483,49,115,64,4,45,72,57,46,60,60
BE2,Vlaams Gewest,Vlaams Gewest,14.6896551724138,12.4137931034483,40.1724137931034,10.4137931034483,31.8275862068965,24.1379310344828,8.37931034482759,14,45.4827586206897,46.5172413793103,40.5862068965517,20.6206896551724,14.4137931034483,28.6551724137931,41.7931034482759,31.6206896551724,37.6896551724138,9.68965517241379,23.0689655172414,12.9310344827586,18.5862068965517,12.448275862069,45.7931034482759,23.4827586206897,34.8965517241379,28.3448275862069,8.41379310344828,8.31034482758621,60.3448275862069,26.1724137931034,18,18,27,6,25,36,34,78,52,41
AT3,Westösterreich,Westösterreich,15.7931034482759,25.3793103448276,36.8620689655172,23.4137931034483,35.8620689655172,40.8965517241379,22.9310344827586,18.7586206896552,15.8620689655172,34.6551724137931,32.7241379310345,48.0344827586207,17.6551724137931,47.6896551724138,35.3793103448276,14.3103448275862,30.7586206896552,17.1724137931034,28.7586206896552,32.8965517241379,28.1724137931034,18.7241379310345,70,25,33.4137931034483,43.2068965517241,28.6206896551724,15.7241379310345,20.2758620689655,27.6551724137931,22,22,32,17,52,20,31,54,49,20
EL3,Attiki,Αττική,26.7586206896552,15.2068965517241,17.1379310344828,33.7241379310345,27.3103448275862,33.1724137931034,25.0344827586207,35.9310344827586,13.8965517241379,34.3448275862069,14.1034482758621,27.6206896551724,37.5172413793103,24.6551724137931,17.2758620689655,16,19.8620689655172,26.5862068965517,9.93103448275862,36.4137931034483,47.7931034482759,12.9655172413793,29.1379310344828,27.5862068965517,10.6551724137931,23.7931034482759,44.4137931034483,44.551724137931,27.8275862068965,5.82758620689655,30,58,36,11,13,16,31,12,34,17
UKH,East of England,East of England,15.4827586206897,10.6896551724138,36.3103448275862,22.0689655172414,20.7931034482759,21.8275862068965,5.51724137931035,19.448275862069,45.3103448275862,54.7931034482759,38.4137931034483,20.1034482758621,10.6206896551724,31.2413793103448,56.1034482758621,63.5172413793103,28.1379310344828,20.6551724137931,27.7241379310345,10.448275862069,20.7241379310345,21.8965517241379,66.6206896551724,21.6896551724138,14.4137931034483,29.2758620689655,16.6896551724138,8.31034482758621,53.7586206896552,25.6896551724138,37,7,18,5,14,16,16,62,23,29
DEA,Nordrhein-Westfalen,Nordrhein-Westfalen,8.68965517241379,31.7586206896552,44.6551724137931,15.5862068965517,17.8275862068966,32.0689655172414,9.68965517241379,16,38.6896551724138,41.1379310344828,47.2068965517241,23.5172413793103,12.3448275862069,30.3103448275862,45.2068965517241,29.4827586206897,37.6896551724138,9.37931034482759,27.5172413793103,10.8965517241379,22.8275862068965,18.2413793103448,47.0344827586207,33.3448275862069,36.5862068965517,40.6551724137931,8.48275862068966,16.1379310344828,36.7241379310345,38.448275862069,24,18,30,16,28,46,15,98,54,53
UKD,North West (England),North West (England),18.6896551724138,16.6896551724138,39.3448275862069,46.3793103448276,16.1379310344828,42.6206896551724,12.9310344827586,17.9655172413793,48.9310344827586,36.1034482758621,38.0344827586207,33.7241379310345,25.7241379310345,34,73.7241379310345,32.6896551724138,32.8620689655172,15.2413793103448,26.2068965517241,11.1379310344828,12.8965517241379,29.0344827586207,52.9310344827586,16.8965517241379,21.7931034482759,37.6896551724138,27.3103448275862,16.1724137931034,23.6206896551724,24.5172413793103,15,5,24,21,14,26,7,64,10,9
EE0,Eesti,Eesti,4.96551724137931,31.8275862068965,26.6206896551724,11.1724137931034,9.44827586206897,26.7241379310345,21.4827586206897,19.1379310344828,28.6551724137931,29.8965517241379,10.1034482758621,55.3448275862069,17.8620689655172,35.0689655172414,30.1379310344828,40,53.1034482758621,11.2068965517241,54.2758620689655,30.551724137931,16.4137931034483,67.6551724137931,44.3793103448276,7.44827586206897,49.2758620689655,70.1724137931034,28.9310344827586,18.6206896551724,13.3103448275862,27.2413793103448,20,5,28,26,40,33,8,53,24,26
DE7,Hessen,Hessen,5.96551724137931,42.0689655172414,49.551724137931,14.0344827586207,26.9310344827586,24.448275862069,9.31034482758621,29.7586206896552,33.2758620689655,38.9310344827586,64.7241379310345,21.4137931034483,21.1034482758621,28.0689655172414,38.7586206896552,17.6896551724138,53.2758620689655,10.7241379310345,29.8965517241379,15.0344827586207,19.3793103448276,15.1034482758621,78.4827586206897,32.2068965517241,43.5862068965517,41.7241379310345,8.20689655172414,20.8620689655172,22.8275862068965,36.551724137931,28,15,25,24,37,33,13,95,56,51
PL2,Makroregion południowy,Makroregion południowy,12.1724137931035,37.3793103448276,45.9310344827586,13.5172413793103,7.89655172413793,17.551724137931,12.7931034482759,26,14.9655172413793,26.8620689655172,11.9310344827586,61.7586206896552,27.8620689655172,40.1034482758621,26.4137931034483,9.10344827586207,14.9310344827586,9.86206896551724,35.3793103448276,35.8620689655172,11.5862068965517,19,47.9310344827586,44.8275862068966,54.5862068965517,59.6206896551724,37.9655172413793,30.7931034482759,19.2758620689655,22.3448275862069,29,40,37,16,81,31,28,50,52,23
MT0,Malta,Malta,30.0689655172414,18.3103448275862,19.7586206896552,13.551724137931,5.79310344827586,13.2413793103448,32,15.6896551724138,7.55172413793104,29.7931034482759,14.2413793103448,24.7931034482759,30.8965517241379,8.79310344827586,13.7241379310345,18.2758620689655,17.551724137931,28.3448275862069,23.2413793103448,24.2758620689655,37.6206896551724,37.5862068965517,9.58620689655172,16.4137931034483,26.3103448275862,20.1724137931034,17.551724137931,15.0344827586207,11.8275862068966,20.6896551724138,12,23,20,22,7,18,19,7,10,16
FI1,Manner-Suomi,Manner-Suomi,15.3448275862069,36.1034482758621,29.2413793103448,21.0689655172414,30.2758620689655,38.9310344827586,44.6551724137931,32.1034482758621,34.9310344827586,67.551724137931,27.8965517241379,44.1724137931034,31.6206896551724,61.2068965517241,42.1034482758621,59.1034482758621,69.8275862068966,36.3793103448276,70.7586206896552,41.9310344827586,37.1034482758621,76.9655172413793,45.2068965517241,27.0344827586207,42.0344827586207,72.3448275862069,25.3448275862069,23.7931034482759,30.3448275862069,33.6896551724138,21,18,41,48,34,31,23,39,32,33
DE6,Hamburg,Hamburg,1.82758620689655,17.6206896551724,46.1724137931035,8.6551724137931,9.55172413793103,14.551724137931,4.24137931034483,7.06896551724138,24.4137931034483,16.3793103448276,23.551724137931,41.2758620689655,2.58620689655172,26.448275862069,37.8275862068966,13.6206896551724,18.8620689655172,1.82758620689655,24.9655172413793,5.55172413793104,3.20689655172414,22.4137931034483,44.8275862068966,10.5862068965517,29.1379310344828,34.7931034482759,8.79310344827586,21.2758620689655,27.6896551724138,20.7241379310345,7,4,16,11,3,15,1,82,28,27
LU0,Luxembourg,Luxembourg,3.93103448275862,13.3103448275862,32.3448275862069,15.4827586206897,20.8620689655172,12.9310344827586,5.82758620689655,8.51724137931035,33.9310344827586,32.448275862069,54.6551724137931,16.8275862068966,33.8965517241379,21.7241379310345,30.8275862068966,24.6206896551724,36.4137931034483,13.2758620689655,23.0344827586207,6.82758620689655,12.3793103448276,16.4827586206897,45.5862068965517,24.8620689655172,44.7586206896552,23.3103448275862,8.79310344827586,4.17241379310345,28.551724137931,18.1724137931034,16,4,15,21,29,29,14,73,40,55
RO1,Macroregiunea Unu,Macroregiunea Unu,12,20.6206896551724,21.7931034482759,14.7241379310345,27.448275862069,43.6206896551724,28.8275862068966,23.2068965517241,15.0344827586207,50.1724137931034,10.8965517241379,51.7241379310345,46.9310344827586,39.2758620689655,28.0689655172414,30.551724137931,7.06896551724138,17.551724137931,16.1724137931034,78,22.6206896551724,30.1724137931034,73.6551724137931,26.5862068965517,23.7241379310345,28.8275862068966,42.8965517241379,42.7931034482759,63.3793103448276,20,59,115,44,73,59,49,59,47,90,39
EL6,Kentriki Elláda,Κεντρική Ελλάδα,61.1034482758621,26.7931034482759,28.551724137931,64.448275862069,62.7586206896552,39.5862068965517,39.2068965517241,70.551724137931,34.7241379310345,35.4137931034483,27.7241379310345,40.448275862069,76.4137931034483,52.7241379310345,26.5862068965517,20.1379310344828,48.2413793103448,51.2068965517241,39.448275862069,56.1379310344828,74.3103448275862,23.6551724137931,24.3448275862069,31.8965517241379,23.9655172413793,27.8620689655172,56.448275862069,58.4827586206897,28.7586206896552,16.4827586206897,38,76,66,27,28,29,48,32,52,33
EL5,Voreia Elláda,Βόρεια Ελλάδα,40.0344827586207,32.448275862069,25.2758620689655,68.2413793103448,83.1724137931034,52.2758620689655,48.8275862068966,72.8620689655172,28.6551724137931,39.551724137931,25.2413793103448,51.4137931034483,86.7241379310345,58.2758620689655,31.7931034482759,36.4137931034483,60.7931034482759,53.4137931034483,42.7241379310345,67.8620689655172,68.2068965517241,28.1379310344828,30.4137931034483,17.448275862069,22.2413793103448,29.7931034482759,57.3793103448276,63.8275862068966,33.3103448275862,21.2758620689655,46,94,71,22,34,67,58,43,69,49
DEE,Sachsen-Anhalt,Sachsen-Anhalt,4.37931034482759,53.0344827586207,48.9310344827586,9.44827586206897,19.8275862068966,15.6551724137931,8.3448275862069,31.1724137931034,42.3103448275862,39.8620689655172,59.9655172413793,37.6896551724138,3.41379310344828,25.3793103448276,35.3448275862069,6.79310344827586,28.448275862069,8.17241379310345,36.8620689655172,16.2413793103448,8.3448275862069,27.6206896551724,57.4827586206897,34.6206896551724,28.8620689655172,56.3103448275862,7.68965517241379,39.3103448275862,37.5172413793103,31.8965517241379,17,7,20,5,21,29,19,112,54,44
FI2,Åland,Åland,4.55172413793104,14.8965517241379,15.7241379310345,8.82758620689655,15,14.4827586206897,4.93103448275862,20.7931034482759,20.2413793103448,17.7586206896552,5.51724137931035,25.4827586206897,14.2068965517241,17.6551724137931,21.7931034482759,48.9655172413793,23.5172413793103,4.58620689655172,54.6896551724138,15.551724137931,29.2068965517241,56.7586206896552,29.4137931034483,5.82758620689655,21.6896551724138,26.7931034482759,9.96551724137931,27.4137931034483,10.3793103448276,24.8275862068966,9,1,14,16,25,25,8,55,13,28
DK0,Danmark,Danmark,13.6551724137931,31.1034482758621,57.9310344827586,26.3448275862069,15.8620689655172,31.551724137931,16.9310344827586,20.9655172413793,47.6551724137931,22.551724137931,31.6896551724138,74.2758620689655,27.7241379310345,42.6206896551724,55.2758620689655,46.551724137931,38.3448275862069,12.6206896551724,24.3448275862069,20.7241379310345,16.3103448275862,41.9310344827586,38.2413793103448,21.2068965517241,37,32.2068965517241,23.5172413793103,36.0344827586207,39.4137931034483,25.6551724137931,11,22,21,24,21,24,10,75,16,19
PL8,Makroregion wschodni,Makroregion wschodni,12.1379310344828,48.6206896551724,33.1379310344828,17.0689655172414,6.51724137931035,21.8965517241379,14.1724137931034,20.1379310344828,19.0689655172414,25.448275862069,26.1379310344828,61.1379310344828,34.6206896551724,53.7931034482759,34.448275862069,20.3793103448276,33.551724137931,12.2758620689655,42.448275862069,44.6206896551724,7.13793103448276,63.0689655172414,50.6896551724138,29.9310344827586,74.7586206896552,67.8275862068966,36.4137931034483,35.6896551724138,18.6896551724138,18.1034482758621,35,33,43,40,73,45,30,59,71,45
RO4,Macroregiunea Patru,Macroregiunea Patru,14.448275862069,16.9310344827586,21.8620689655172,33.6551724137931,58.6206896551724,49.7586206896552,55.8620689655172,32.6206896551724,19.1379310344828,54.1379310344828,23.4827586206897,53.0344827586207,80.1379310344828,42.5172413793103,20.8965517241379,19.0344827586207,18.4137931034483,23.1034482758621,15.2068965517241,100.620689655172,41.448275862069,26.7586206896552,56.3103448275862,18,18.5862068965517,28.2413793103448,56.2068965517241,49.6551724137931,54.2413793103448,14.3448275862069,70,108,33,27,57,19,68,49,88,34
ITG,Isole,Isole,41.7586206896552,49.3448275862069,24,34.7241379310345,37.9655172413793,29.4137931034483,45.7241379310345,38.8965517241379,26.6551724137931,36.9310344827586,17.2068965517241,36.6551724137931,59.3103448275862,46.5862068965517,29.448275862069,22.551724137931,49.6551724137931,34.2413793103448,62.7931034482759,45.3448275862069,72.7241379310345,27.1724137931034,55.2068965517241,38.3448275862069,31.7241379310345,34,52.8620689655172,39.8620689655172,23.1724137931034,22.3793103448276,33,57,23,45,26,33,70,10,32,20
BG3,Severna i Yugoiztochna Bulgaria,Северна и Югоизточна България,35.8965517241379,7.62068965517241,21.2068965517241,35.3448275862069,61.1034482758621,36.7241379310345,38.2758620689655,27.5862068965517,21.6551724137931,47.1379310344828,19.1034482758621,60.7241379310345,95.5172413793104,36.8620689655172,26,36.9310344827586,18.7241379310345,30.448275862069,21.0689655172414,96.1034482758621,68.1034482758621,26.9310344827586,49.3793103448276,13.6551724137931,10.2068965517241,18.6206896551724,64.8275862068966,48.1034482758621,49.4137931034483,20.5862068965517,53,119,59,15,48,63,60,47,58,69
ES2,Noreste,Noreste,19.3793103448276,15.551724137931,37.6551724137931,25.1379310344828,54.7241379310345,25.8620689655172,21.3103448275862,32.6896551724138,50.5862068965517,41.1724137931035,31.8275862068965,9.93103448275862,20.5172413793103,51.3103448275862,50.3793103448276,27.7931034482759,19.551724137931,31.4827586206897,11.551724137931,52.7241379310345,43.551724137931,18.9310344827586,44.9655172413793,57.2758620689655,54.4137931034483,47.1724137931034,32.9310344827586,27.2413793103448,68.9310344827586,32.8620689655172,66,84,33,42,30,45,59,17,70,41
FRK,Auvergne-Rhône-Alpes,Auvergne-Rhône-Alpes,17.5862068965517,14.4137931034483,42.0689655172414,19.6896551724138,59.9310344827586,41.2068965517241,17.6206896551724,18.5862068965517,73.2758620689655,44.8275862068966,36.1379310344828,26.551724137931,14.1379310344828,24.6896551724138,31.9655172413793,40.0689655172414,28.6896551724138,31.1724137931034,19.448275862069,26.8620689655172,21.7586206896552,15.448275862069,65.7586206896552,45.5862068965517,45.5172413793103,35.3793103448276,35.0344827586207,19.551724137931,56.1724137931035,32.6206896551724,47,33,25,27,58,54,63,92,78,65
UKE,Yorkshire and the Humber,Yorkshire and the Humber,15.448275862069,17.7931034482759,30.0689655172414,38.4827586206897,16.1379310344828,40.2068965517241,8.89655172413793,13.6206896551724,57.2758620689655,42.2413793103448,48.5172413793103,26.3448275862069,21.9655172413793,37.2758620689655,79.5172413793104,35.9310344827586,25.7241379310345,8.86206896551724,31.448275862069,10.2758620689655,19.0689655172414,28.6206896551724,46,17.551724137931,18.5862068965517,29.5172413793103,31.2413793103448,8.93103448275862,24.8275862068966,27.2068965517241,27,3,19,11,12,19,3,66,9,5
NL3,West-Nederland,West-Nederland,26.551724137931,24.9655172413793,57.2068965517241,15.8275862068966,18.2068965517241,32.1724137931034,11.7931034482759,11.7241379310345,38.2758620689655,39.6206896551724,38.8275862068966,33.8620689655172,15.2758620689655,34.7586206896552,46.6551724137931,33.4137931034483,33.9310344827586,8.20689655172414,25.448275862069,8.96551724137931,19.448275862069,15.6896551724138,50.7586206896552,20.0689655172414,12.2758620689655,33.448275862069,14.7586206896552,11.0689655172414,49.1034482758621,29,11,7,24,16,26,32,18,74,30,26
ES1,Noroeste,Noroeste,60.1724137931034,15.8275862068966,34.2413793103448,26.3103448275862,49.1034482758621,37.2068965517241,21.1724137931034,27.4137931034483,80.1724137931035,46.7931034482759,38.6551724137931,10.8620689655172,15.7931034482759,19.7931034482759,46.448275862069,26.8275862068965,17.5172413793103,29.9655172413793,19.551724137931,31.448275862069,39.6206896551724,15.1034482758621,29.7586206896552,25.4827586206897,54.3793103448276,48.6896551724138,47.5172413793103,25.448275862069,42.0689655172414,49.6896551724138,44,41,53,33,48,49,46,38,23,37
